Order_Number,Date,Time,Total_price,Employee_ID
10604,2025-03-02,18:46,0.0,1115
10605,2025-03-02,19:26,36.51,1117
10606,2025-03-02,11:33,64.5,1113
10607,2025-03-02,18:01,0.0,1116
10608,2025-03-02,13:03,40.16,1113
10609,2025-03-02,19:25,31.64,1112
10610,2025-03-02,15:10,0.0,1111
10611,2025-03-02,9:03,87.62,1112
10612,2025-03-02,19:27,26.77,1115
10613,2025-03-02,15:51,31.64,1111
10614,2025-03-02,14:22,62.06,1111
10615,2025-03-02,20:28,69.36,1115
10616,2025-03-02,15:29,83.97,1111
10617,2025-03-02,19:28,26.77,1112
10618,2025-03-02,17:23,64.5,1117
10619,2025-03-02,12:44,29.21,1113
10620,2025-03-02,20:24,27.99,1117
10621,2025-03-02,20:13,74.23,1117
10622,2025-03-02,14:28,34.07,1116
10623,2025-03-02,19:08,0.0,1111
10624,2025-03-02,14:55,27.99,1114
10625,2025-03-02,15:05,59.63,1111
10626,2025-03-02,15:15,93.7,1114
10627,2025-03-02,9:41,37.72,1113
10628,2025-03-02,10:09,27.99,1114
10629,2025-03-02,13:28,3.65,1113
10630,2025-03-02,12:50,29.21,1117
10631,2025-03-02,11:21,31.64,1113
10632,2025-03-02,11:46,97.35,1112
10633,2025-03-02,14:54,0.0,1117
10634,2025-03-02,13:57,36.51,1114
10635,2025-03-02,15:17,66.93,1117
10636,2025-03-02,19:09,0.0,1115
10637,2025-03-02,15:44,32.86,1113
10638,2025-03-02,20:41,0.0,1112
10639,2025-03-02,15:59,31.64,1114
10640,2025-03-02,19:23,3.65,1114
10641,2025-03-02,19:14,3.65,1117
10642,2025-03-02,16:47,64.5,1117
10643,2025-03-02,15:52,87.62,1115
10644,2025-03-02,19:59,30.42,1115
10645,2025-03-02,9:14,30.42,1115
10646,2025-03-02,13:03,98.57,1115
10647,2025-03-02,15:23,64.5,1112
10648,2025-03-02,18:57,64.5,1115
10649,2025-03-02,20:31,3.65,1114
10650,2025-03-02,14:40,81.53,1117
10651,2025-03-02,16:26,37.72,1111
10652,2025-03-02,10:28,35.29,1117
10653,2025-03-02,12:51,27.99,1111
10654,2025-03-02,16:00,27.99,1113
10655,2025-03-03,13:21,0.0,1114
10656,2025-03-03,17:02,36.51,1112
10657,2025-03-03,13:48,68.15,1115
10658,2025-03-03,9:58,35.29,1117
10659,2025-03-03,9:42,32.86,1112
10660,2025-03-03,19:28,34.07,1116
10661,2025-03-03,9:11,0.0,1116
10662,2025-03-03,19:59,57.19,1115
10663,2025-03-03,15:12,41.37,1111
10664,2025-03-03,18:27,70.58,1113
10665,2025-03-03,15:32,34.07,1111
10666,2025-03-03,11:58,36.51,1112
10667,2025-03-03,9:37,29.21,1111
10668,2025-03-03,12:04,38.94,1117
10669,2025-03-03,17:08,0.0,1115
10670,2025-03-03,12:56,26.77,1111
10671,2025-03-03,18:06,60.84,1115
10672,2025-03-03,20:15,30.42,1115
10673,2025-03-03,15:34,3.65,1117
10674,2025-03-03,16:50,31.64,1112
10675,2025-03-03,10:23,87.62,1111
10676,2025-03-03,10:49,57.19,1113
10677,2025-03-03,9:27,27.99,1117
10678,2025-03-03,15:18,31.64,1112
10679,2025-03-03,14:45,27.99,1112
10680,2025-03-03,9:48,27.99,1117
10681,2025-03-03,20:27,3.65,1117
10682,2025-03-03,12:59,34.07,1116
10683,2025-03-03,20:05,32.86,1117
10684,2025-03-03,20:52,30.42,1112
10685,2025-03-03,15:24,63.28,1111
10686,2025-03-03,10:33,3.65,1112
10687,2025-03-03,17:52,60.84,1111
10688,2025-03-03,12:01,0.0,1111
10689,2025-03-03,17:21,32.86,1113
10690,2025-03-03,10:08,0.0,1117
10691,2025-03-03,14:27,32.86,1114
10692,2025-03-03,16:49,34.07,1111
10693,2025-03-03,20:59,58.41,1111
10694,2025-03-03,19:14,36.51,1113
10695,2025-03-03,9:05,99.78,1115
10696,2025-03-03,18:11,31.64,1112
10697,2025-03-03,16:25,0.0,1112
10698,2025-03-03,16:49,34.07,1116
10699,2025-03-03,14:31,32.86,1115
10700,2025-03-03,13:43,87.62,1115
10701,2025-03-03,17:05,0.0,1115
10702,2025-03-03,10:17,62.06,1114
10703,2025-03-03,17:45,0.0,1112
10704,2025-03-03,12:36,87.62,1111
10705,2025-03-03,10:06,0.0,1116
10706,2025-03-03,16:15,60.84,1112
10707,2025-03-03,18:30,3.65,1112
10708,2025-03-03,17:55,40.16,1113
10709,2025-03-03,19:26,26.77,1117
10710,2025-03-03,9:08,26.77,1111
10711,2025-03-03,9:40,62.06,1117
10712,2025-03-03,18:01,32.86,1114
10713,2025-03-03,13:36,66.93,1117
10714,2025-03-03,20:12,35.29,1115
10715,2025-03-03,17:06,64.5,1113
10716,2025-03-03,12:50,68.15,1116
10717,2025-03-03,9:30,30.42,1116
10718,2025-03-03,20:38,0.0,1112
10719,2025-03-03,12:22,27.99,1117
10720,2025-03-03,14:47,26.77,1117
10721,2025-03-03,11:35,27.99,1111
10722,2025-03-03,20:40,65.71,1113
10723,2025-03-03,10:15,65.71,1114
10724,2025-03-03,9:33,64.5,1115
10725,2025-03-03,14:56,32.86,1114
10726,2025-03-03,11:41,30.42,1115
10727,2025-03-03,20:55,59.63,1111
10728,2025-03-03,13:25,30.42,1111
10729,2025-03-04,9:35,105.87,1115
10730,2025-03-04,12:01,31.64,1113
10731,2025-03-04,15:05,3.65,1113
10732,2025-03-04,20:48,35.29,1117
10733,2025-03-04,12:54,27.99,1116
10734,2025-03-04,15:37,32.86,1114
10735,2025-03-04,12:43,86.4,1112
10736,2025-03-04,12:53,55.98,1113
10737,2025-03-04,16:15,0.0,1116
10738,2025-03-04,13:45,30.42,1115
10739,2025-03-04,13:35,0.0,1111
10740,2025-03-04,15:45,99.78,1112
10741,2025-03-04,15:24,65.71,1117
10742,2025-03-04,11:51,27.99,1112
10743,2025-03-04,20:08,71.8,1115
10744,2025-03-04,9:09,36.51,1116
10745,2025-03-04,20:08,38.94,1115
10746,2025-03-04,18:53,32.86,1116
10747,2025-03-04,10:31,32.86,1115
10748,2025-03-04,18:56,32.86,1112
10749,2025-03-04,9:35,59.63,1116
10750,2025-03-04,12:58,0.0,1117
10751,2025-03-04,14:26,0.0,1115
10752,2025-03-04,13:15,58.41,1116
10753,2025-03-04,11:47,35.29,1113
10754,2025-03-04,18:56,38.94,1112
10755,2025-03-04,10:27,3.65,1117
10756,2025-03-04,16:06,3.65,1117
10757,2025-03-04,19:58,63.28,1111
10758,2025-03-04,9:46,29.21,1117
10759,2025-03-04,20:05,0.0,1114
10760,2025-03-04,10:57,29.21,1117
10761,2025-03-04,10:05,31.64,1113
10762,2025-03-04,10:03,62.06,1114
10763,2025-03-04,9:55,0.0,1112
10764,2025-03-04,19:45,0.0,1113
10765,2025-03-04,13:16,30.42,1115
10766,2025-03-04,17:41,58.41,1117
10767,2025-03-04,13:18,26.77,1117
10768,2025-03-04,14:48,32.86,1117
10769,2025-03-04,15:54,29.21,1113
10770,2025-03-04,14:26,60.84,1115
10771,2025-03-04,20:38,26.77,1113
10772,2025-03-04,18:48,0.0,1115
10773,2025-03-04,13:45,29.21,1113
10774,2025-03-04,16:02,32.86,1116
10775,2025-03-04,9:34,27.99,1117
10776,2025-03-04,10:47,30.42,1116
10777,2025-03-04,16:08,3.65,1113
10778,2025-03-04,11:57,60.84,1114
10779,2025-03-04,19:18,27.99,1116
10780,2025-03-04,9:40,3.65,1115
10781,2025-03-04,17:57,0.0,1115
10782,2025-03-04,20:42,65.71,1115
10783,2025-03-04,10:16,36.51,1117
10784,2025-03-04,18:51,70.58,1111
10785,2025-03-04,19:46,70.58,1116
10786,2025-03-04,18:23,0.0,1111
10787,2025-03-04,15:36,0.0,1115
10788,2025-03-04,12:05,0.0,1114
10789,2025-03-04,10:10,0.0,1115
10790,2025-03-04,20:18,64.5,1114
10791,2025-03-04,19:37,98.57,1117
10792,2025-03-04,13:00,35.29,1114
10793,2025-03-04,11:00,36.51,1113
10794,2025-03-04,13:29,60.84,1113
10795,2025-03-04,15:02,32.86,1114
10796,2025-03-04,15:09,64.5,1112
10797,2025-03-04,10:15,27.99,1116
10798,2025-03-04,12:03,69.36,1116
10799,2025-03-04,14:20,27.99,1117
10800,2025-03-04,13:05,34.07,1114
10801,2025-03-05,9:18,41.37,1111
10802,2025-03-05,19:47,32.86,1114
10803,2025-03-05,10:37,32.86,1111
10804,2025-03-05,18:57,29.21,1113
10805,2025-03-05,9:53,0.0,1114
10806,2025-03-05,15:51,70.58,1117
10807,2025-03-05,15:11,73.01,1112
10808,2025-03-05,10:26,29.21,1116
10809,2025-03-05,14:27,98.57,1117
10810,2025-03-05,16:47,30.42,1112
10811,2025-03-05,14:04,60.84,1115
10812,2025-03-05,10:06,62.06,1117
10813,2025-03-05,9:55,57.19,1111
10814,2025-03-05,9:18,32.86,1111
10815,2025-03-05,13:22,27.99,1115
10816,2025-03-05,20:21,66.93,1111
10817,2025-03-05,10:24,0.0,1112
10818,2025-03-05,13:01,66.93,1116
10819,2025-03-05,11:57,27.99,1117
10820,2025-03-05,18:03,34.07,1114
10821,2025-03-05,10:44,62.06,1111
10822,2025-03-05,14:30,31.64,1112
10823,2025-03-05,10:18,27.99,1112
10824,2025-03-05,11:50,57.19,1116
10825,2025-03-05,14:45,27.99,1112
10826,2025-03-05,10:21,36.51,1114
10827,2025-03-05,15:27,57.19,1113
10828,2025-03-05,9:37,65.71,1115
10829,2025-03-05,13:49,71.8,1115
10830,2025-03-05,12:21,0.0,1115
10831,2025-03-05,17:03,63.28,1113
10832,2025-03-05,11:41,31.64,1114
10833,2025-03-05,19:15,31.64,1115
10834,2025-03-05,19:05,58.41,1111
10835,2025-03-05,19:23,57.19,1117
10836,2025-03-05,18:53,29.21,1115
10837,2025-03-05,18:16,32.86,1117
10838,2025-03-05,18:14,0.0,1115
10839,2025-03-05,16:09,90.05,1112
10840,2025-03-05,13:23,31.64,1115
10841,2025-03-05,19:30,34.07,1112
10842,2025-03-05,13:14,32.86,1116
10843,2025-03-05,9:35,3.65,1112
10844,2025-03-05,16:54,0.0,1114
10845,2025-03-05,9:07,32.86,1111
10846,2025-03-05,12:45,37.72,1111
10847,2025-03-05,13:56,60.84,1116
10848,2025-03-05,14:39,63.28,1112
10849,2025-03-05,18:37,34.07,1116
10850,2025-03-05,19:47,26.77,1112
10851,2025-03-05,13:05,97.35,1114
10852,2025-03-05,12:40,93.7,1111
10853,2025-03-05,12:27,59.63,1117
10854,2025-03-05,12:36,0.0,1117
10855,2025-03-05,19:35,31.64,1117
10856,2025-03-05,14:27,0.0,1117
10857,2025-03-05,14:19,71.8,1113
10858,2025-03-05,17:27,92.48,1113
10859,2025-03-05,18:50,31.64,1111
10860,2025-03-05,18:54,32.86,1113
10861,2025-03-05,16:49,60.84,1111
10862,2025-03-05,19:49,34.07,1115
10863,2025-03-05,9:07,59.63,1115
10864,2025-03-05,11:03,32.86,1115
10865,2025-03-05,19:36,70.58,1113
10866,2025-03-05,11:25,32.86,1112
10867,2025-03-05,16:50,31.64,1112
10868,2025-03-05,20:32,36.51,1114
10869,2025-03-05,9:36,36.51,1117
10870,2025-03-05,15:59,32.86,1114
10871,2025-03-05,19:00,26.77,1111
10872,2025-03-05,10:53,62.06,1117
10873,2025-03-05,17:30,0.0,1113
10874,2025-03-05,11:32,3.65,1115
10875,2025-03-05,11:43,36.51,1113
10876,2025-03-05,18:26,3.65,1111
10877,2025-03-05,18:21,85.18,1111
10878,2025-03-05,13:07,34.07,1115
10879,2025-03-05,9:47,27.99,1113
10880,2025-03-05,10:20,35.29,1117
10881,2025-03-05,10:43,3.65,1113
10882,2025-03-05,14:54,0.0,1113
10883,2025-03-05,9:06,29.21,1115
10884,2025-03-05,14:49,31.64,1115
10885,2025-03-05,20:28,26.77,1115
10886,2025-03-05,12:01,60.84,1117
10887,2025-03-05,17:57,0.0,1113
10888,2025-03-05,12:52,32.86,1111
10889,2025-03-05,14:13,32.86,1112
10890,2025-03-05,12:53,30.42,1111
10891,2025-03-05,20:22,27.99,1115
10892,2025-03-05,14:44,29.21,1115
10893,2025-03-05,17:32,34.07,1111
10894,2025-03-05,10:08,59.63,1115
10895,2025-03-05,12:45,93.7,1116
10896,2025-03-06,12:44,3.65,1115
10897,2025-03-06,14:19,64.5,1111
10898,2025-03-06,12:26,66.93,1115
10899,2025-03-06,16:12,0.0,1116
10900,2025-03-06,19:23,55.98,1112
10901,2025-03-06,9:35,37.72,1112
10902,2025-03-06,19:35,29.21,1116
10903,2025-03-06,13:25,3.65,1116
10904,2025-03-06,14:22,29.21,1117
10905,2025-03-06,18:08,57.19,1111
10906,2025-03-06,20:17,60.84,1111
10907,2025-03-06,12:31,73.01,1113
10908,2025-03-06,9:14,0.0,1113
10909,2025-03-06,17:31,59.63,1114
10910,2025-03-06,17:26,0.0,1116
10911,2025-03-06,10:37,32.86,1111
10912,2025-03-06,19:08,29.21,1113
10913,2025-03-06,18:00,59.63,1111
10914,2025-03-06,11:11,0.0,1111
10915,2025-03-06,9:19,3.65,1116
10916,2025-03-06,18:48,0.0,1112
10917,2025-03-06,16:19,35.29,1116
10918,2025-03-06,12:57,29.21,1111
10919,2025-03-06,11:51,0.0,1115
10920,2025-03-06,18:33,0.0,1114
10921,2025-03-06,19:43,36.51,1112
10922,2025-03-06,16:21,29.21,1111
10923,2025-03-06,15:21,62.06,1115
10924,2025-03-06,9:48,31.64,1117
10925,2025-03-06,11:27,27.99,1114
10926,2025-03-06,20:40,0.0,1113
10927,2025-03-06,13:14,31.64,1111
10928,2025-03-06,18:48,31.64,1117
10929,2025-03-06,19:44,37.72,1113
10930,2025-03-06,10:28,60.84,1117
10931,2025-03-06,12:27,27.99,1113
10932,2025-03-06,19:23,29.21,1116
10933,2025-03-06,9:57,30.42,1111
10934,2025-03-06,14:29,82.75,1111
10935,2025-03-06,16:02,69.36,1111
10936,2025-03-06,13:34,26.77,1114
10937,2025-03-06,16:54,37.72,1111
10938,2025-03-06,18:15,59.63,1115
10939,2025-03-06,14:43,69.36,1112
10940,2025-03-06,14:27,27.99,1114
10941,2025-03-06,17:05,26.77,1114
10942,2025-03-06,9:08,0.0,1115
10943,2025-03-06,10:11,62.06,1114
10944,2025-03-06,19:42,32.86,1111
10945,2025-03-06,17:01,65.71,1114
10946,2025-03-06,15:15,57.19,1112
10947,2025-03-06,12:15,3.65,1115
10948,2025-03-06,14:03,0.0,1116
10949,2025-03-06,9:13,32.86,1116
10950,2025-03-06,19:58,62.06,1117
10951,2025-03-06,9:27,0.0,1114
10952,2025-03-06,15:23,3.65,1115
10953,2025-03-06,15:15,0.0,1113
10954,2025-03-06,20:31,59.63,1112
10955,2025-03-06,12:32,40.16,1113
10956,2025-03-06,10:32,31.64,1111
10957,2025-03-06,10:15,31.64,1116
10958,2025-03-06,9:47,65.71,1111
10959,2025-03-06,14:47,34.07,1112
10960,2025-03-06,10:38,66.93,1115
10961,2025-03-06,17:09,34.07,1115
10962,2025-03-06,10:52,32.86,1112
10963,2025-03-06,11:23,27.99,1113
10964,2025-03-06,10:01,37.72,1117
10965,2025-03-06,13:23,0.0,1112
10966,2025-03-06,14:35,3.65,1117
10967,2025-03-06,15:01,60.84,1117
10968,2025-03-06,9:41,31.64,1112
10969,2025-03-06,14:30,59.63,1116
10970,2025-03-06,17:05,105.87,1114
10971,2025-03-06,17:11,90.05,1114
10972,2025-03-06,15:54,3.65,1116
10973,2025-03-06,9:04,3.65,1115
10974,2025-03-06,10:34,34.07,1117
10975,2025-03-06,17:44,35.29,1117
10976,2025-03-06,11:50,0.0,1111
10977,2025-03-06,17:01,66.93,1116
10978,2025-03-06,12:51,0.0,1117
10979,2025-03-06,17:55,36.51,1113
10980,2025-03-06,10:36,3.65,1115
10981,2025-03-06,9:04,34.07,1114
10982,2025-03-06,9:29,7.3,1115
10983,2025-03-07,14:06,3.65,1115
10984,2025-03-07,16:32,0.0,1111
10985,2025-03-07,9:57,26.77,1111
10986,2025-03-07,16:24,99.78,1112
10987,2025-03-07,9:24,65.71,1111
10988,2025-03-07,9:40,65.71,1116
10989,2025-03-07,11:39,30.42,1113
10990,2025-03-07,17:04,36.51,1117
10991,2025-03-07,12:58,62.06,1117
10992,2025-03-07,10:18,70.58,1116
10993,2025-03-07,11:37,62.06,1114
10994,2025-03-07,9:03,27.99,1115
10995,2025-03-07,13:12,70.58,1113
10996,2025-03-07,12:55,3.65,1112
10997,2025-03-07,13:16,32.86,1117
10998,2025-03-07,12:36,63.28,1114
10999,2025-03-07,20:10,34.07,1114
11000,2025-03-07,12:12,0.0,1114
11001,2025-03-07,13:10,70.58,1117
11002,2025-03-07,15:52,62.06,1114
11003,2025-03-07,16:20,27.99,1112
11004,2025-03-07,18:21,36.51,1113
11005,2025-03-07,18:07,31.64,1111
11006,2025-03-07,18:17,3.65,1113
11007,2025-03-07,20:17,26.77,1112
11008,2025-03-07,13:45,66.93,1112
11009,2025-03-07,18:01,0.0,1117
11010,2025-03-07,14:02,32.86,1115
11011,2025-03-07,14:41,59.63,1115
11012,2025-03-07,9:17,30.42,1111
11013,2025-03-07,19:12,30.42,1117
11014,2025-03-07,19:31,37.72,1113
11015,2025-03-07,11:19,31.64,1111
11016,2025-03-07,17:03,70.58,1112
11017,2025-03-07,13:22,31.64,1115
11018,2025-03-07,17:41,0.0,1116
11019,2025-03-07,16:16,34.07,1114
11020,2025-03-07,14:40,32.86,1111
11021,2025-03-07,12:00,36.51,1111
11022,2025-03-07,14:50,36.51,1117
11023,2025-03-07,17:44,99.78,1114
11024,2025-03-07,18:54,29.21,1117
11025,2025-03-07,17:23,27.99,1111
11026,2025-03-07,13:05,0.0,1116
11027,2025-03-07,18:32,99.78,1117
11028,2025-03-07,16:15,36.51,1116
11029,2025-03-07,11:34,98.57,1114
11030,2025-03-07,20:09,55.98,1116
11031,2025-03-07,14:50,3.65,1112
11032,2025-03-07,19:34,31.64,1113
11033,2025-03-07,16:51,32.86,1117
11034,2025-03-07,20:11,34.07,1112
11035,2025-03-07,13:32,30.42,1112
11036,2025-03-07,13:24,31.64,1115
11037,2025-03-07,11:19,103.44,1111
11038,2025-03-07,12:43,32.86,1117
11039,2025-03-07,14:27,59.63,1117
11040,2025-03-07,10:40,27.99,1112
11041,2025-03-07,18:48,3.65,1116
11042,2025-03-07,9:47,0.0,1112
11043,2025-03-07,17:08,91.27,1115
11044,2025-03-07,18:59,57.19,1111
11045,2025-03-07,15:51,59.63,1115
11046,2025-03-07,19:31,32.86,1115
11047,2025-03-07,9:59,0.0,1111
11048,2025-03-07,20:51,74.23,1114
11049,2025-03-07,17:13,0.0,1117
11050,2025-03-07,16:38,29.21,1114
11051,2025-03-07,12:26,0.0,1116
11052,2025-03-07,15:06,26.77,1117
11053,2025-03-07,15:29,43.81,1115
11054,2025-03-07,19:38,36.51,1114
11055,2025-03-07,14:13,0.0,1114
11056,2025-03-07,10:12,34.07,1117
11057,2025-03-07,18:10,27.99,1112
11058,2025-03-07,18:36,98.57,1112
11059,2025-03-07,15:06,0.0,1113
11060,2025-03-07,19:34,63.28,1112
11061,2025-03-07,15:24,62.06,1114
11062,2025-03-07,18:10,27.99,1117
11063,2025-03-07,12:38,32.86,1112
11064,2025-03-07,9:06,0.0,1117
11065,2025-03-07,13:55,0.0,1116
11066,2025-03-07,12:59,26.77,1113
11067,2025-03-07,19:10,55.98,1112
11068,2025-03-07,17:07,3.65,1116
11069,2025-03-07,18:29,32.86,1116
11070,2025-03-08,15:53,3.65,1117
11071,2025-03-08,18:58,32.86,1116
11072,2025-03-08,17:53,96.13,1114
11073,2025-03-08,13:27,64.5,1111
11074,2025-03-08,17:40,27.99,1116
11075,2025-03-08,17:41,29.21,1116
11076,2025-03-08,10:22,36.51,1115
11077,2025-03-08,12:48,59.63,1114
11078,2025-03-08,19:13,60.84,1112
11079,2025-03-08,10:37,60.84,1112
11080,2025-03-08,16:43,65.71,1117
11081,2025-03-08,15:06,26.77,1113
11082,2025-03-08,19:00,98.57,1111
11083,2025-03-08,14:30,35.29,1113
11084,2025-03-08,20:25,35.29,1117
11085,2025-03-08,18:26,87.62,1116
11086,2025-03-08,19:59,0.0,1117
11087,2025-03-08,16:41,30.42,1116
11088,2025-03-08,12:50,65.71,1111
11089,2025-03-08,17:16,34.07,1114
11090,2025-03-08,20:44,62.06,1114
11091,2025-03-08,14:35,59.63,1117
11092,2025-03-08,13:54,3.65,1117
11093,2025-03-08,10:25,36.51,1114
11094,2025-03-08,19:34,7.3,1113
11095,2025-03-08,12:56,27.99,1112
11096,2025-03-08,15:55,62.06,1113
11097,2025-03-08,9:15,31.64,1111
11098,2025-03-08,11:56,55.98,1112
11099,2025-03-08,12:24,63.28,1113
11100,2025-03-08,13:12,63.28,1111
11101,2025-03-08,18:37,63.28,1115
11102,2025-03-08,16:33,0.0,1114
11103,2025-03-08,19:49,101.0,1116
11104,2025-03-08,12:29,29.21,1111
11105,2025-03-08,18:37,7.3,1113
11106,2025-03-08,10:38,32.86,1115
11107,2025-03-08,11:00,68.15,1117
11108,2025-03-08,17:17,37.72,1117
11109,2025-03-08,17:13,0.0,1113
11110,2025-03-08,13:53,32.86,1112
11111,2025-03-08,12:03,27.99,1112
11112,2025-03-08,13:33,0.0,1113
11113,2025-03-08,10:45,0.0,1111
11114,2025-03-08,14:59,59.63,1111
11115,2025-03-08,20:28,32.86,1113
11116,2025-03-08,10:53,63.28,1116
11117,2025-03-08,15:26,0.0,1113
11118,2025-03-08,10:17,85.18,1112
11119,2025-03-08,14:03,31.64,1117
11120,2025-03-08,17:19,59.63,1113
11121,2025-03-08,20:22,34.07,1116
11122,2025-03-08,17:36,40.16,1111
11123,2025-03-08,20:26,66.93,1117
11124,2025-03-08,12:01,27.99,1117
11125,2025-03-08,11:13,62.06,1115
11126,2025-03-08,12:08,0.0,1114
11127,2025-03-08,12:46,32.86,1117
11128,2025-03-08,16:24,27.99,1114
11129,2025-03-08,15:06,32.86,1113
11130,2025-03-08,15:50,60.84,1112
11131,2025-03-08,16:19,69.36,1113
11132,2025-03-08,14:14,64.5,1116
11133,2025-03-08,9:15,0.0,1115
11134,2025-03-08,15:49,35.29,1117
11135,2025-03-08,13:35,36.51,1117
11136,2025-03-08,14:23,63.28,1116
11137,2025-03-08,10:00,26.77,1112
11138,2025-03-08,19:11,62.06,1112
11139,2025-03-08,11:00,26.77,1112
11140,2025-03-09,17:19,63.28,1111
11141,2025-03-09,18:52,0.0,1116
11142,2025-03-09,18:22,3.65,1114
11143,2025-03-09,17:47,57.19,1111
11144,2025-03-09,11:55,0.0,1114
11145,2025-03-09,14:36,0.0,1113
11146,2025-03-09,14:46,65.71,1116
11147,2025-03-09,10:08,91.27,1116
11148,2025-03-09,9:17,59.63,1111
11149,2025-03-09,9:25,62.06,1117
11150,2025-03-09,14:38,3.65,1117
11151,2025-03-09,11:31,0.0,1113
11152,2025-03-09,10:22,32.86,1111
11153,2025-03-09,10:46,64.5,1115
11154,2025-03-09,16:23,3.65,1117
11155,2025-03-09,13:39,31.64,1116
11156,2025-03-09,9:44,34.07,1117
11157,2025-03-09,9:07,64.5,1116
11158,2025-03-09,16:13,63.28,1117
11159,2025-03-09,16:14,64.5,1115
11160,2025-03-09,11:39,66.93,1117
11161,2025-03-09,18:25,31.64,1114
11162,2025-03-09,16:24,29.21,1117
11163,2025-03-09,14:40,60.84,1115
11164,2025-03-09,10:50,0.0,1113
11165,2025-03-09,12:22,69.36,1116
11166,2025-03-09,19:27,0.0,1112
11167,2025-03-09,10:18,66.93,1114
11168,2025-03-09,12:12,30.42,1113
11169,2025-03-09,17:38,0.0,1115
11170,2025-03-09,17:49,57.19,1112
11171,2025-03-09,15:44,32.86,1112
11172,2025-03-09,17:43,45.02,1116
11173,2025-03-09,17:40,30.42,1116
11174,2025-03-09,16:42,34.07,1113
11175,2025-03-09,18:25,32.86,1115
11176,2025-03-09,11:56,30.42,1113
11177,2025-03-09,15:47,37.72,1111
11178,2025-03-09,17:53,26.77,1114
11179,2025-03-09,14:45,31.64,1117
11180,2025-03-09,19:04,30.42,1113
11181,2025-03-09,17:54,70.58,1117
11182,2025-03-09,13:23,64.5,1114
11183,2025-03-09,13:07,57.19,1117
11184,2025-03-09,10:53,0.0,1117
11185,2025-03-09,16:47,32.86,1112
11186,2025-03-09,17:44,65.71,1112
11187,2025-03-09,12:56,0.0,1114
11188,2025-03-09,18:50,96.13,1116
11189,2025-03-09,16:30,63.28,1115
11190,2025-03-09,11:28,27.99,1116
11191,2025-03-09,12:37,31.64,1116
11192,2025-03-09,20:08,3.65,1117
11193,2025-03-09,17:09,31.64,1117
11194,2025-03-09,20:06,30.42,1113
11195,2025-03-09,14:49,65.71,1116
11196,2025-03-09,9:19,30.42,1113
11197,2025-03-09,11:55,63.28,1114
11198,2025-03-09,16:12,0.0,1116
11199,2025-03-09,11:25,30.42,1117
11200,2025-03-09,9:06,55.98,1117
11201,2025-03-09,16:46,34.07,1115
11202,2025-03-09,20:08,62.06,1113
11203,2025-03-09,20:15,0.0,1117
11204,2025-03-09,9:32,64.5,1117
11205,2025-03-09,20:37,55.98,1112
11206,2025-03-09,12:25,32.86,1114
11207,2025-03-09,13:34,66.93,1113
11208,2025-03-09,12:48,35.29,1112
11209,2025-03-09,11:28,34.07,1112
11210,2025-03-09,14:27,29.21,1115
11211,2025-03-09,13:29,31.64,1111
11212,2025-03-09,12:32,36.51,1112
11213,2025-03-09,14:43,26.77,1117
11214,2025-03-09,15:14,37.72,1111
11215,2025-03-09,16:48,29.21,1117
11216,2025-03-10,12:29,64.5,1115
11217,2025-03-10,12:48,3.65,1113
11218,2025-03-10,10:19,35.29,1116
11219,2025-03-10,16:23,0.0,1111
11220,2025-03-10,11:38,31.64,1117
11221,2025-03-10,14:58,32.86,1115
11222,2025-03-10,17:39,34.07,1113
11223,2025-03-10,9:41,31.64,1117
11224,2025-03-10,16:23,66.93,1115
11225,2025-03-10,16:13,36.51,1116
11226,2025-03-10,15:44,30.42,1115
11227,2025-03-10,19:50,62.06,1111
11228,2025-03-10,9:43,3.65,1117
11229,2025-03-10,10:07,94.92,1113
11230,2025-03-10,17:14,98.57,1117
11231,2025-03-10,17:36,62.06,1115
11232,2025-03-10,14:55,63.28,1113
11233,2025-03-10,18:13,26.77,1113
11234,2025-03-10,15:06,69.36,1115
11235,2025-03-10,15:56,27.99,1113
11236,2025-03-10,11:00,34.07,1116
11237,2025-03-10,16:07,3.65,1111
11238,2025-03-10,17:40,94.92,1111
11239,2025-03-10,16:10,85.18,1116
11240,2025-03-10,18:11,101.0,1112
11241,2025-03-10,18:22,34.07,1111
11242,2025-03-10,15:46,36.51,1111
11243,2025-03-10,14:39,3.65,1114
11244,2025-03-10,9:07,59.63,1116
11245,2025-03-10,16:03,65.71,1111
11246,2025-03-10,12:20,62.06,1115
11247,2025-03-10,11:58,57.19,1111
11248,2025-03-10,13:03,36.51,1116
11249,2025-03-10,12:58,64.5,1113
11250,2025-03-10,10:03,34.07,1113
11251,2025-03-10,15:48,34.07,1113
11252,2025-03-10,17:03,37.72,1111
11253,2025-03-10,17:03,3.65,1114
11254,2025-03-10,12:48,31.64,1112
11255,2025-03-10,12:31,27.99,1112
11256,2025-03-10,11:13,60.84,1111
11257,2025-03-10,19:01,59.63,1116
11258,2025-03-10,9:35,37.72,1114
11259,2025-03-10,17:45,0.0,1117
11260,2025-03-10,16:54,37.72,1116
11261,2025-03-10,10:18,66.93,1111
11262,2025-03-10,17:20,3.65,1116
11263,2025-03-10,20:40,54.76,1112
11264,2025-03-10,17:11,26.77,1117
11265,2025-03-10,12:51,32.86,1116
11266,2025-03-10,12:03,26.77,1113
11267,2025-03-10,14:58,69.36,1113
11268,2025-03-10,10:03,36.51,1113
