Order_Key,Order_Number,Combo_ID,Item_ID
40124,12587,1,6
40125,12588,0,22
40126,12588,0,11
40127,12588,0,27
40128,12589,0,9
40129,12589,0,29
40130,12589,0,29
40131,12589,1,27
40132,12590,0,4
40133,12590,0,23
40134,12590,0,31
40135,12590,1,9
40136,12590,2,20
40137,12591,0,8
40138,12591,0,29
40139,12591,0,29
40140,12591,1,9
40141,12592,0,25
40142,12593,0,23
40143,12593,0,26
40144,12594,0,18
40145,12594,0,22
40146,12594,0,22
40147,12594,1,3
40148,12594,2,8
40149,12594,2,32
40150,12595,0,2
40151,12595,0,31
40152,12595,1,12
40153,12595,1,28
40154,12595,1,22
40155,12595,2,31
40156,12596,0,23
40157,12596,0,9
40158,12596,0,21
40159,12596,0,32
40160,12597,0,17
40161,12598,0,6
40162,12598,0,27
40163,12598,0,28
40164,12598,1,29
40165,12598,1,1
40166,12598,1,24
40167,12598,1,26
40168,12599,0,12
40169,12599,0,23
40170,12599,1,4
40171,12599,2,30
40172,12600,0,28
40173,12600,0,27
40174,12601,0,1
40175,12601,0,26
40176,12601,0,28
40177,12601,1,30
40178,12601,1,27
40179,12602,0,31
40180,12603,0,30
40181,12603,0,15
40182,12604,0,9
40183,12604,0,24
40184,12604,1,21
40185,12605,0,21
40186,12605,0,9
40187,12605,1,30
40188,12606,0,3
40189,12606,0,30
40190,12606,0,21
40191,12606,1,21
40192,12606,1,19
40193,12606,1,26
40194,12606,1,27
40195,12607,0,31
40196,12607,0,26
40197,12607,0,17
40198,12608,0,10
40199,12608,1,23
40200,12608,1,12
40201,12608,1,27
40202,12609,0,19
40203,12609,0,22
40204,12609,0,29
40205,12610,0,2
40206,12610,0,26
40207,12610,0,20
40208,12611,0,6
40209,12611,0,21
40210,12611,0,25
40211,12611,1,15
40212,12611,1,29
40213,12611,1,30
40214,12611,2,32
40215,12612,0,30
40216,12612,0,20
40217,12613,0,7
40218,12613,0,30
40219,12613,0,24
40220,12613,1,24
40221,12613,1,16
40222,12614,0,14
40223,12614,1,18
40224,12615,0,4
40225,12615,0,27
40226,12615,1,27
40227,12615,1,21
40228,12616,0,14
40229,12616,1,24
40230,12617,0,26
40231,12618,0,28
40232,12618,0,3
40233,12618,0,30
40234,12618,1,13
40235,12619,0,6
40236,12619,1,19
40237,12619,1,24
40238,12619,1,27
40239,12619,2,26
40240,12620,0,32
40241,12620,0,11
40242,12620,0,26
40243,12621,0,29
40244,12622,0,24
40245,12622,0,19
40246,12622,0,25
40247,12622,0,27
40248,12623,0,23
40249,12623,0,22
40250,12624,0,8
40251,12625,0,8
40252,12625,1,5
40253,12625,1,31
40254,12626,0,17
40255,12627,0,31
40256,12628,0,2
40257,12628,0,28
40258,12628,0,20
40259,12629,0,10
40260,12630,0,32
40261,12630,0,15
40262,12631,0,24
40263,12632,0,4
40264,12632,1,10
40265,12632,1,23
40266,12633,0,27
40267,12634,0,4
40268,12634,0,29
40269,12635,0,27
40270,12636,0,3
40271,12636,0,25
40272,12636,1,17
40273,12636,1,31
40274,12636,1,29
40275,12637,0,21
40276,12637,0,6
40277,12637,0,22
40278,12638,0,19
40279,12638,0,21
40280,12638,1,15
40281,12638,1,32
40282,12638,1,23
40283,12639,0,12
40284,12640,0,25
40285,12640,0,31
40286,12640,0,16
40287,12640,0,22
40288,12640,0,31
40289,12641,0,17
40290,12641,0,29
40291,12641,1,26
40292,12642,0,2
40293,12643,0,32
40294,12644,0,8
40295,12644,0,20
40296,12645,0,21
40297,12646,0,16
40298,12646,0,21
40299,12646,0,23
40300,12646,1,1
40301,12646,1,20
40302,12646,1,29
40303,12647,0,11
40304,12647,1,12
40305,12647,1,30
40306,12647,1,24
40307,12648,0,21
40308,12648,0,16
40309,12648,0,29
40310,12648,1,16
40311,12648,1,29
40312,12649,0,26
40313,12649,0,9
40314,12649,0,31
40315,12649,1,29
40316,12650,0,7
40317,12650,0,24
40318,12650,0,28
40319,12651,0,15
40320,12651,0,27
40321,12651,0,25
40322,12651,1,20
40323,12651,1,15
40324,12651,1,25
40325,12651,1,21
40326,12652,0,10
40327,12652,0,27
40328,12652,0,22
40329,12652,1,12
40330,12652,1,26
40331,12652,1,31
40332,12652,2,22
40333,12653,0,5
40334,12653,0,31
40335,12653,0,31
40336,12653,1,3
40337,12653,1,30
40338,12654,0,7
40339,12654,0,30
40340,12654,1,26
40341,12655,0,20
40342,12655,0,31
40343,12655,0,23
40344,12656,0,26
40345,12656,0,9
40346,12657,0,15
40347,12657,1,9
40348,12657,1,26
40349,12657,1,28
40350,12658,0,5
40351,12658,0,22
40352,12658,1,20
40353,12659,0,11
40354,12659,0,21
40355,12659,0,32
40356,12659,1,28
40357,12659,1,1
40358,12659,1,30
40359,12660,0,21
40360,12660,0,1
40361,12660,0,30
40362,12661,0,31
40363,12661,0,22
40364,12662,0,27
40365,12662,0,3
40366,12662,0,28
40367,12662,0,29
40368,12662,1,22
40369,12663,0,5
40370,12663,0,32
40371,12663,0,23
40372,12664,0,4
40373,12664,0,30
40374,12665,0,12
40375,12665,0,25
40376,12665,0,29
40377,12665,1,24
40378,12665,1,29
40379,12666,0,22
40380,12667,0,27
40381,12667,0,30
40382,12667,0,16
40383,12667,0,20
40384,12668,0,23
40385,12668,0,7
40386,12668,0,23
40387,12668,0,27
40388,12668,1,26
40389,12669,0,14
40390,12669,0,31
40391,12669,1,3
40392,12669,2,16
40393,12669,2,20
40394,12670,0,25
40395,12670,0,24
40396,12670,0,24
40397,12671,0,6
40398,12671,1,5
40399,12671,1,29
40400,12671,2,19
40401,12671,2,31
40402,12671,2,24
40403,12672,0,2
40404,12672,0,26
40405,12673,0,10
40406,12673,0,24
40407,12673,1,15
40408,12673,1,27
40409,12673,1,29
40410,12673,2,10
40411,12673,2,27
40412,12674,0,16
40413,12674,1,13
40414,12674,2,25
40415,12675,0,19
40416,12675,0,21
40417,12675,0,20
40418,12675,1,30
40419,12675,1,13
40420,12675,1,31
40421,12676,0,23
40422,12677,0,13
40423,12677,0,29
40424,12678,0,32
40425,12678,0,6
40426,12679,0,22
40427,12680,0,31
40428,12680,0,28
40429,12680,0,12
40430,12681,0,24
40431,12682,0,16
40432,12682,1,22
40433,12682,1,20
40434,12683,0,28
40435,12683,0,7
40436,12683,0,23
40437,12683,1,24
40438,12684,0,10
40439,12684,1,16
40440,12684,1,26
40441,12684,1,27
40442,12684,2,16
40443,12684,2,22
40444,12684,2,28
40445,12685,0,11
40446,12685,1,25
40447,12685,1,13
40448,12685,1,22
40449,12685,1,22
40450,12686,0,16
40451,12686,0,22
40452,12686,0,30
40453,12686,1,4
40454,12686,1,25
40455,12686,2,9
40456,12687,0,18
40457,12687,0,20
40458,12687,0,24
40459,12688,0,28
40460,12689,0,11
40461,12690,0,10
40462,12691,0,4
40463,12691,0,31
40464,12692,0,26
40465,12692,0,12
40466,12692,1,8
40467,12693,0,25
40468,12693,0,29
40469,12693,0,30
40470,12694,0,10
40471,12694,0,21
40472,12694,0,28
40473,12695,0,23
40474,12695,0,13
40475,12695,0,25
40476,12696,0,15
40477,12696,0,31
40478,12696,1,22
40479,12696,1,23
40480,12697,0,2
40481,12697,0,20
40482,12698,0,21
40483,12698,0,4
40484,12698,1,25
40485,12699,0,1
40486,12699,0,20
40487,12699,0,32
40488,12699,1,24
40489,12699,1,5
40490,12699,1,24
40491,12700,0,15
40492,12700,0,22
40493,12700,0,31
40494,12700,1,9
40495,12700,1,26
40496,12700,2,1
40497,12701,0,24
40498,12702,0,28
40499,12703,0,12
40500,12703,1,6
40501,12703,1,24
40502,12703,2,28
40503,12704,0,22
40504,12704,0,23
40505,12705,0,28
40506,12705,0,23
40507,12705,0,13
40508,12706,0,18
40509,12706,0,32
40510,12706,0,32
40511,12706,1,13
40512,12706,1,27
40513,12706,2,24
40514,12707,0,27
40515,12708,0,24
40516,12709,0,15
40517,12709,1,4
40518,12709,1,21
40519,12709,1,20
40520,12709,2,14
40521,12709,2,22
40522,12710,0,8
40523,12710,1,31
40524,12711,0,1
40525,12711,1,6
40526,12711,1,25
40527,12711,1,26
40528,12712,0,4
40529,12713,0,13
40530,12714,0,7
40531,12714,0,28
40532,12714,0,31
40533,12714,1,7
40534,12714,1,22
40535,12714,2,26
40536,12715,0,17
40537,12715,0,28
40538,12715,0,29
40539,12715,1,27
40540,12716,0,18
40541,12716,0,24
40542,12716,1,3
40543,12716,1,23
40544,12717,0,19
40545,12717,0,24
40546,12717,0,26
40547,12717,1,22
40548,12717,1,9
40549,12717,1,23
40550,12718,0,23
40551,12718,0,9
40552,12719,0,23
40553,12719,0,5
40554,12719,0,28
40555,12719,0,29
40556,12719,1,3
40557,12719,1,25
40558,12720,0,13
40559,12720,0,25
40560,12720,1,2
40561,12721,0,4
40562,12721,0,20
40563,12721,1,28
40564,12722,0,16
40565,12722,0,25
40566,12722,0,32
40567,12723,0,16
40568,12723,0,26
40569,12724,0,24
40570,12725,0,14
40571,12725,0,29
40572,12725,0,21
40573,12725,1,32
40574,12725,1,26
40575,12726,0,18
40576,12727,0,9
40577,12727,0,21
40578,12727,0,32
40579,12728,0,9
40580,12729,0,11
40581,12729,0,22
40582,12730,0,8
40583,12730,0,25
40584,12730,1,17
40585,12730,1,30
40586,12730,2,22
40587,12731,0,18
40588,12731,1,7
40589,12731,1,25
40590,12732,0,9
40591,12732,0,31
40592,12732,0,23
40593,12733,0,8
40594,12733,0,21
40595,12734,0,29
40596,12734,0,4
40597,12734,0,32
40598,12734,0,26
40599,12734,1,22
40600,12735,0,29
40601,12735,0,15
40602,12735,0,20
40603,12735,0,25
40604,12736,0,22
40605,12736,0,11
40606,12736,0,23
40607,12736,0,25
40608,12737,0,19
40609,12737,1,9
40610,12737,1,23
40611,12737,1,32
40612,12738,0,14
40613,12739,0,21
40614,12739,0,7
40615,12740,0,5
40616,12740,0,22
40617,12740,1,10
40618,12741,0,25
40619,12741,0,30
40620,12741,0,4
40621,12742,0,7
40622,12742,0,27
40623,12742,1,12
40624,12743,0,22
40625,12744,0,1
40626,12744,0,26
40627,12744,1,7
40628,12744,1,29
40629,12744,1,29
40630,12744,2,30
40631,12745,0,12
40632,12745,0,20
40633,12745,0,20
40634,12746,0,25
40635,12746,0,13
40636,12746,0,25
40637,12746,0,25
40638,12746,1,19
40639,12746,1,24
40640,12747,0,4
40641,12747,1,13
40642,12747,1,29
40643,12748,0,24
40644,12749,0,24
40645,12749,0,12
40646,12749,0,21
40647,12749,0,21
40648,12750,0,8
40649,12750,0,29
40650,12750,0,27
40651,12750,1,12
40652,12750,1,28
40653,12750,1,23
40654,12751,0,18
40655,12752,0,24
40656,12752,0,1
40657,12752,0,30
40658,12752,1,28
40659,12753,0,16
40660,12753,1,19
40661,12753,1,22
40662,12753,1,24
40663,12753,2,30
40664,12754,0,14
40665,12754,0,20
40666,12754,0,32
40667,12754,1,11
40668,12754,1,28
40669,12755,0,27
40670,12755,0,17
40671,12755,0,26
40672,12756,0,25
40673,12756,0,5
40674,12756,1,4
40675,12756,1,27
40676,12757,0,24
40677,12757,0,22
40678,12758,0,9
40679,12758,1,29
40680,12758,1,2
40681,12759,0,22
40682,12759,0,9
40683,12759,1,12
40684,12759,1,20
40685,12760,0,29
40686,12761,0,21
40687,12761,0,5
40688,12761,0,20
40689,12761,0,21
40690,12761,1,5
40691,12762,0,28
40692,12762,0,28
40693,12763,0,6
40694,12763,0,25
40695,12763,0,25
40696,12764,0,9
40697,12764,0,30
40698,12765,0,2
40699,12765,0,27
40700,12765,1,20
40701,12766,0,30
40702,12767,0,27
40703,12767,0,18
40704,12768,0,14
40705,12768,0,29
40706,12768,0,28
40707,12769,0,31
40708,12769,0,30
40709,12770,0,26
40710,12770,0,29
40711,12771,0,10
40712,12771,0,31
40713,12771,0,25
40714,12771,1,5
40715,12771,1,28
40716,12771,2,15
40717,12771,2,29
40718,12771,2,24
40719,12772,0,7
40720,12772,0,20
40721,12772,0,29
40722,12773,0,27
40723,12773,0,5
40724,12773,0,23
40725,12774,0,15
40726,12774,0,21
40727,12774,1,24
40728,12774,1,15
40729,12774,1,28
40730,12775,0,27
40731,12775,0,18
40732,12775,0,30
40733,12775,0,31
40734,12775,1,1
40735,12775,1,22
40736,12775,1,32
40737,12776,0,11
40738,12776,0,25
40739,12776,0,32
40740,12776,1,25
40741,12777,0,17
40742,12777,0,23
40743,12777,0,25
40744,12778,0,21
40745,12778,0,19
40746,12779,0,27
40747,12780,0,4
40748,12780,0,20
40749,12780,0,27
40750,12780,1,3
40751,12780,1,30
40752,12781,0,9
40753,12781,0,30
40754,12781,0,22
40755,12781,1,2
40756,12781,1,32
40757,12781,1,26
40758,12782,0,5
40759,12783,0,19
40760,12784,0,15
40761,12784,1,6
40762,12784,1,26
40763,12784,1,29
40764,12785,0,13
40765,12785,0,31
40766,12785,1,29
40767,12786,0,28
40768,12786,0,17
40769,12786,0,20
40770,12786,1,26
40771,12787,0,20
40772,12787,0,3
40773,12788,0,22
40774,12788,0,1
40775,12788,0,22
40776,12788,0,24
40777,12789,0,6
40778,12789,0,23
40779,12789,0,20
40780,12789,1,1
40781,12789,1,30
40782,12789,1,30
40783,12789,2,32
40784,12790,0,24
40785,12790,0,3
40786,12790,0,27
40787,12790,1,14
40788,12790,1,24
40789,12791,0,16
40790,12791,0,21
40791,12791,1,26
40792,12792,0,28
40793,12793,0,2
40794,12793,1,20
40795,12794,0,31
40796,12794,0,16
40797,12794,0,26
40798,12794,0,23
40799,12794,1,29
40800,12795,0,5
40801,12795,0,20
40802,12795,1,30
40803,12795,1,14
40804,12796,0,31
40805,12797,0,21
40806,12797,0,19
40807,12797,0,29
40808,12797,1,31
40809,12798,0,25
40810,12798,0,12
40811,12798,0,25
40812,12798,0,31
40813,12798,1,4
40814,12799,0,4
40815,12799,0,20
40816,12799,0,26
40817,12800,0,7
40818,12800,0,25
40819,12800,0,20
40820,12801,0,22
40821,12801,0,17
40822,12801,0,32
40823,12802,0,20
40824,12802,0,24
40825,12803,0,28
40826,12803,0,24
40827,12803,0,22
40828,12804,0,2
40829,12804,0,27
40830,12804,1,28
40831,12804,1,2
40832,12804,1,28
40833,12805,0,23
40834,12806,0,3
40835,12806,0,21
40836,12806,0,24
40837,12807,0,5
40838,12807,1,3
40839,12807,2,10
40840,12807,2,23
40841,12808,0,24
40842,12809,0,13
40843,12809,0,31
40844,12810,0,7
40845,12810,0,21
40846,12810,0,28
40847,12811,0,13
40848,12811,0,24
40849,12811,1,13
40850,12811,1,27
40851,12811,1,22
40852,12812,0,32
40853,12812,0,7
40854,12813,0,19
40855,12813,1,1
40856,12813,1,23
40857,12813,1,29
40858,12813,2,30
40859,12814,0,7
40860,12814,0,22
40861,12815,0,1
40862,12815,1,13
40863,12815,1,29
40864,12815,1,32
40865,12816,0,12
40866,12816,0,30
40867,12816,1,22
40868,12817,0,31
40869,12817,0,11
40870,12817,0,26
40871,12818,0,6
40872,12818,0,22
40873,12818,1,3
40874,12818,2,16
40875,12819,0,7
40876,12819,0,29
40877,12819,0,21
40878,12820,0,15
40879,12820,0,26
40880,12820,0,30
40881,12820,1,27
40882,12821,0,21
40883,12822,0,31
40884,12822,0,3
40885,12822,0,29
40886,12822,1,7
40887,12822,1,21
40888,12822,1,31
40889,12823,0,31
40890,12824,0,29
40891,12824,0,26
40892,12824,0,18
40893,12824,0,20
40894,12825,0,22
40895,12826,0,32
40896,12827,0,3
40897,12827,0,27
40898,12827,0,29
40899,12828,0,29
40900,12828,0,23
40901,12828,0,23
40902,12829,0,7
40903,12829,0,31
40904,12829,0,20
40905,12829,1,22
40906,12830,0,3
40907,12830,0,24
40908,12830,1,23
40909,12830,1,7
40910,12830,1,23
40911,12830,1,30
40912,12831,0,19
40913,12832,0,26
40914,12832,0,15
40915,12832,0,21
40916,12832,0,26
40917,12832,1,1
40918,12832,1,24
40919,12833,0,14
40920,12833,1,18
40921,12833,1,31
40922,12833,1,26
40923,12833,2,3
40924,12833,2,21
40925,12834,0,5
40926,12834,0,22
40927,12834,1,4
40928,12834,1,29
40929,12835,0,7
40930,12835,0,24
40931,12835,1,25
40932,12835,1,31
40933,12836,0,15
40934,12836,1,13
40935,12837,0,18
40936,12837,1,27
40937,12838,0,18
40938,12838,0,31
40939,12838,0,22
40940,12838,1,31
40941,12838,1,11
40942,12838,1,24
40943,12839,0,5
40944,12840,0,7
40945,12840,0,20
40946,12840,0,24
40947,12840,1,16
40948,12840,1,20
40949,12840,1,21
40950,12840,2,16
40951,12840,2,22
40952,12840,2,20
40953,12841,0,17
40954,12841,0,20
40955,12842,0,18
40956,12842,1,14
40957,12842,1,27
40958,12842,1,21
40959,12842,2,4
40960,12842,2,31
40961,12842,2,25
40962,12843,0,12
40963,12843,1,20
40964,12844,0,26
40965,12844,0,3
40966,12844,0,26
40967,12844,0,23
40968,12844,1,22
40969,12845,0,7
40970,12846,0,24
40971,12847,0,16
40972,12847,0,30
40973,12847,1,17
40974,12847,1,25
40975,12848,0,31
40976,12849,0,20
40977,12849,0,19
40978,12849,1,32
40979,12850,0,3
40980,12850,0,30
40981,12850,1,28
40982,12851,0,24
40983,12851,0,4
40984,12851,0,27
40985,12851,0,29
40986,12852,0,30
40987,12852,0,28
40988,12853,0,30
40989,12854,0,10
40990,12854,0,32
40991,12854,1,29
40992,12854,1,27
40993,12855,0,10
40994,12855,0,30
40995,12855,0,22
40996,12855,1,3
40997,12855,1,28
40998,12856,0,5
40999,12856,0,22
41000,12856,0,22
41001,12856,1,1
41002,12856,1,26
41003,12856,2,2
41004,12857,0,23
41005,12858,0,11
41006,12858,0,30
41007,12858,0,22
41008,12858,1,32
41009,12859,0,17
41010,12860,0,28
41011,12860,0,16
41012,12860,0,25
41013,12860,1,26
41014,12861,0,10
41015,12861,1,3
41016,12862,0,22
41017,12862,0,5
41018,12862,0,22
41019,12862,0,20
41020,12863,0,30
41021,12864,0,23
41022,12865,0,7
41023,12865,0,22
41024,12865,1,19
41025,12865,1,27
41026,12865,1,26
41027,12865,2,14
41028,12866,0,12
41029,12866,0,24
41030,12866,0,31
41031,12867,0,5
41032,12867,0,27
41033,12868,0,4
41034,12868,0,22
41035,12868,0,26
41036,12869,0,29
41037,12869,0,28
41038,12870,0,6
41039,12870,0,31
41040,12870,0,29
41041,12870,1,24
41042,12870,1,20
41043,12871,0,2
41044,12871,0,27
41045,12871,0,31
41046,12871,1,9
41047,12871,2,6
41048,12872,0,7
41049,12872,0,28
41050,12872,0,32
41051,12873,0,17
41052,12873,0,32
41053,12873,1,2
41054,12873,1,29
41055,12873,1,26
41056,12874,0,21
41057,12874,0,17
41058,12874,0,32
41059,12874,0,24
41060,12874,1,7
41061,12875,0,30
41062,12875,0,12
41063,12875,0,24
41064,12876,0,32
41065,12877,0,25
41066,12877,0,32
41067,12878,0,31
41068,12879,0,20
41069,12879,0,25
41070,12879,0,24
41071,12880,0,16
41072,12880,0,20
41073,12880,0,30
41074,12880,1,17
41075,12880,1,21
41076,12880,1,22
41077,12880,2,27
41078,12881,0,7
41079,12881,0,23
41080,12881,1,7
41081,12881,1,30
41082,12881,1,32
41083,12881,2,26
41084,12882,0,30
41085,12882,0,6
41086,12882,0,23
41087,12883,0,13
41088,12883,0,28
41089,12883,0,26
41090,12884,0,4
41091,12884,0,21
41092,12884,0,25
41093,12885,0,21
41094,12885,0,14
41095,12885,0,24
41096,12885,0,26
41097,12886,0,16
41098,12886,0,30
41099,12887,0,7
41100,12887,0,27
41101,12887,0,31
41102,12887,1,16
41103,12887,1,25
41104,12887,2,8
41105,12887,2,26
41106,12887,2,25
41107,12888,0,20
41108,12888,0,19
41109,12888,0,22
41110,12888,0,20
41111,12889,0,12
41112,12889,0,24
41113,12889,1,8
41114,12890,0,32
41115,12890,0,22
41116,12890,0,11
41117,12891,0,16
41118,12891,0,29
41119,12892,0,28
41120,12892,0,8
41121,12892,0,21
41122,12893,0,17
41123,12893,1,24
41124,12894,0,29
41125,12894,0,17
41126,12894,0,24
41127,12894,0,29
41128,12895,0,20
41129,12896,0,28
41130,12897,0,14
41131,12897,0,30
41132,12897,1,25
41133,12898,0,28
41134,12898,0,26
41135,12898,0,11
41136,12899,0,7
41137,12899,1,7
41138,12899,1,32
41139,12899,1,20
41140,12900,0,10
41141,12900,0,32
41142,12900,0,26
41143,12900,1,26
41144,12901,0,11
41145,12901,1,20
41146,12902,0,10
41147,12902,1,32
41148,12902,1,3
41149,12902,1,22
41150,12903,0,6
41151,12903,1,6
41152,12903,1,27
41153,12903,2,28
41154,12904,0,29
41155,12904,0,10
41156,12904,0,30
41157,12904,1,23
41158,12905,0,31
41159,12906,0,17
41160,12906,1,7
41161,12906,1,26
41162,12906,1,31
41163,12906,2,28
41164,12907,0,31
41165,12907,0,11
41166,12907,0,24
41167,12907,1,1
41168,12907,1,28
41169,12908,0,22
41170,12908,0,18
41171,12908,0,28
41172,12908,0,22
41173,12908,1,20
41174,12909,0,9
41175,12909,1,20
41176,12909,1,16
41177,12909,1,26
41178,12909,1,26
41179,12910,0,2
41180,12910,1,3
41181,12910,1,27
41182,12910,1,21
41183,12910,2,15
41184,12910,2,24
41185,12911,0,22
41186,12911,0,5
41187,12911,1,9
41188,12912,0,12
41189,12912,0,29
41190,12912,1,20
41191,12913,0,15
41192,12913,1,26
41193,12914,0,31
41194,12914,0,9
41195,12914,0,21
41196,12914,0,24
41197,12914,1,31
41198,12915,0,24
41199,12915,0,25
41200,12915,0,23
41201,12916,0,30
41202,12917,0,11
41203,12917,0,30
41204,12917,0,32
41205,12918,0,10
41206,12918,1,3
41207,12918,2,29
41208,12919,0,13
41209,12920,0,8
41210,12920,0,32
41211,12920,0,20
41212,12920,1,15
41213,12920,1,26
41214,12920,2,29
41215,12921,0,8
41216,12922,0,7
41217,12922,0,31
41218,12923,0,12
41219,12923,1,18
41220,12923,1,29
41221,12923,2,10
41222,12924,0,17
41223,12924,0,30
41224,12924,1,18
41225,12924,1,30
41226,12924,1,30
41227,12925,0,10
41228,12925,1,30
41229,12925,1,25
41230,12926,0,5
41231,12926,0,28
41232,12926,0,29
41233,12926,1,14
41234,12927,0,9
41235,12927,0,31
41236,12927,1,3
41237,12927,2,2
41238,12927,2,22
41239,12927,2,23
41240,12928,0,8
41241,12928,0,29
41242,12928,0,26
41243,12928,1,6
41244,12929,0,27
41245,12929,0,29
41246,12930,0,5
41247,12931,0,26
41248,12931,0,1
41249,12931,0,24
41250,12931,0,29
41251,12931,1,29
41252,12932,0,23
41253,12932,0,1
41254,12932,0,21
41255,12933,0,9
41256,12933,1,16
41257,12933,2,1
41258,12934,0,3
41259,12934,0,31
41260,12934,1,8
41261,12934,2,10
41262,12935,0,31
41263,12936,0,2
41264,12936,0,29
41265,12936,1,4
41266,12936,1,29
41267,12936,1,27
41268,12936,2,8
41269,12937,0,25
41270,12937,0,31
41271,12937,0,25
41272,12938,0,29
41273,12939,0,9
41274,12939,0,27
41275,12939,0,21
41276,12939,1,31
41277,12940,0,8
41278,12940,1,23
41279,12940,1,22
41280,12941,0,32
41281,12941,0,11
41282,12941,0,29
41283,12941,0,26
41284,12942,0,21
41285,12943,0,6
41286,12943,0,25
41287,12943,1,3
41288,12944,0,9
41289,12944,0,21
41290,12945,0,12
41291,12945,0,29
41292,12945,0,20
41293,12945,1,19
41294,12945,1,24
41295,12945,1,31
41296,12946,0,20
41297,12946,0,27
41298,12946,0,7
41299,12946,0,23
41300,12946,0,32
41301,12947,0,25
41302,12947,0,19
41303,12947,0,23
41304,12948,0,31
41305,12948,0,32
41306,12949,0,22
41307,12949,0,6
41308,12949,1,16
41309,12950,0,4
41310,12950,0,22
41311,12950,0,26
41312,12951,0,7
41313,12951,0,22
41314,12952,0,26
41315,12952,0,3
41316,12952,1,20
41317,12953,0,4
41318,12953,0,27
41319,12954,0,25
41320,12955,0,19
41321,12955,1,12
41322,12955,1,23
41323,12955,2,4
41324,12955,2,31
41325,12955,2,24
41326,12956,0,19
41327,12956,1,14
41328,12956,2,10
41329,12957,0,22
41330,12958,0,5
41331,12958,0,21
41332,12958,0,21
41333,12958,1,17
41334,12958,1,27
41335,12958,1,30
41336,12959,0,31
41337,12959,0,29
41338,12960,0,32
41339,12961,0,18
41340,12961,0,30
41341,12961,0,27
41342,12961,1,10
41343,12961,1,31
41344,12961,1,30
41345,12962,0,15
41346,12962,0,32
41347,12962,0,32
41348,12962,1,3
41349,12962,1,26
41350,12963,0,22
41351,12964,0,5
41352,12964,0,22
41353,12964,1,7
41354,12964,1,30
41355,12964,1,27
41356,12964,2,6
41357,12965,0,14
41358,12965,1,9
41359,12965,1,22
41360,12965,1,26
41361,12965,2,15
41362,12966,0,7
41363,12966,0,25
41364,12966,1,31
41365,12966,1,31
41366,12967,0,23
41367,12967,0,32
41368,12967,0,29
41369,12968,0,21
41370,12968,0,29
41371,12968,0,29
41372,12969,0,26
41373,12969,0,8
41374,12969,0,32
41375,12969,1,20
41376,12970,0,23
41377,12970,0,2
41378,12970,0,29
41379,12971,0,14
41380,12971,0,30
41381,12971,1,4
41382,12971,1,32
41383,12971,1,28
41384,12972,0,16
41385,12972,1,3
41386,12972,2,25
41387,12973,0,16
41388,12973,0,32
41389,12973,1,9
41390,12973,1,23
41391,12974,0,8
41392,12974,0,20
41393,12974,1,10
41394,12974,1,24
41395,12975,0,12
41396,12975,1,14
41397,12975,1,21
41398,12975,1,28
41399,12976,0,15
41400,12976,1,9
41401,12976,1,28
41402,12976,1,32
41403,12976,2,20
41404,12977,0,9
41405,12977,0,21
41406,12977,0,26
41407,12978,0,29
41408,12978,0,21
41409,12979,0,14
41410,12979,0,28
41411,12979,1,9
41412,12979,2,5
41413,12979,2,21
41414,12980,0,25
41415,12980,0,5
41416,12981,0,9
41417,12981,0,28
41418,12981,0,28
41419,12982,0,16
41420,12983,0,19
41421,12983,0,21
41422,12983,0,23
41423,12983,1,29
41424,12983,1,30
41425,12984,0,16
41426,12984,0,29
41427,12984,0,32
41428,12984,1,16
41429,12984,1,20
41430,12985,0,27
41431,12985,0,21
41432,12986,0,21
41433,12986,0,32
41434,12986,0,18
41435,12986,0,31
41436,12986,0,22
41437,12987,0,8
41438,12987,0,30
41439,12987,1,4
41440,12987,1,32
41441,12987,2,28
41442,12988,0,7
41443,12989,0,31
41444,12989,0,16
41445,12989,0,20
41446,12989,0,28
41447,12989,1,28
41448,12990,0,12
41449,12990,0,21
41450,12990,0,32
41451,12990,1,30
41452,12990,1,18
41453,12991,0,13
41454,12991,0,27
41455,12991,0,26
41456,12992,0,29
41457,12992,0,10
41458,12992,0,30
41459,12992,1,17
41460,12993,0,23
41461,12993,0,15
41462,12993,1,12
41463,12993,1,32
41464,12994,0,24
41465,12994,0,18
41466,12994,0,24
41467,12995,0,10
41468,12996,0,9
41469,12996,0,24
41470,12996,1,19
41471,12996,1,32
41472,12996,1,29
41473,12997,0,19
41474,12997,0,29
41475,12997,1,9
41476,12997,1,22
41477,12997,1,20
41478,12997,2,21
41479,12998,0,9
41480,12998,0,22
41481,12998,0,29
41482,12998,1,10
41483,12998,1,24
41484,12998,1,25
41485,12999,0,3
41486,12999,0,30
41487,12999,0,26
41488,12999,1,3
41489,12999,1,30
41490,12999,2,15
41491,12999,2,29
41492,12999,2,26
41493,13000,0,1
41494,13000,0,22
41495,13000,0,32
41496,13001,0,30
41497,13002,0,1
41498,13003,0,3
41499,13003,0,21
41500,13003,0,26
41501,13003,1,6
41502,13003,2,8
41503,13003,2,24
41504,13003,2,30
41505,13004,0,4
41506,13005,0,1
41507,13005,1,19
41508,13005,1,32
41509,13005,1,28
41510,13005,2,7
41511,13006,0,22
41512,13006,0,3
41513,13006,1,1
41514,13006,1,23
41515,13006,1,32
41516,13007,0,5
41517,13007,0,22
41518,13007,0,31
41519,13007,1,5
41520,13007,1,25
